experience_id,file_id,model_id,algorithm,train_or_test,f1,G,tpr,tnr,fpr,fnr,precision,tp,tn,fp,fn,MCC,balance,accuracy
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model28,ibea,train,0.5249311716121139,0.7269869953540115,0.7743682310469314,0.682504873294347,0.317495126705653,0.22563176895306858,0.39703840814437763,858.0,2801.0,1303.0,250.0,0.37942038581477355,0.4413067744908788,0.7020337682271681
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model29,ibea,test,0.34082937899731797,0.5031944833299675,0.9157427937915743,0.27650197170030155,0.7234980282996984,0.08425720620842572,0.2093789607097592,826.0,1192.0,3119.0,76.0,0.16949764682246868,0.6034847645679565,0.3871091502014195
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model29,ibea,train,0.4054514480408859,0.48531216672396377,0.9666064981949458,0.24366471734892786,0.7563352826510721,0.033393501805054154,0.2565269461077844,1071.0,1000.0,3104.0,37.0,0.2154942882079235,0.6152528398823057,0.39735226400613965
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model3,ibea,test,0.30338345864661653,0.38114787882978973,0.8946784922394678,0.16237531895151938,0.8376246810484806,0.10532150776053215,0.18266183793571752,807.0,700.0,3611.0,95.0,0.06003168322278463,0.6497000031858585,0.2890849798580472
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model3,ibea,train,0.5022222222222223,0.7072386351692714,0.8158844765342961,0.6130604288499025,0.38693957115009747,0.18411552346570398,0.36276083467094705,904.0,2516.0,1588.0,204.0,0.35133110309394383,0.4628768341540264,0.6561780506523408
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model30,ibea,test,0.32281553398058255,0.46794129777844284,0.88470066518847,0.24750637903038739,0.7524936209696126,0.11529933481152993,0.19742701632855023,798.0,1067.0,3244.0,104.0,0.11983130082018978,0.6169585200415725,0.35775944753500866
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model30,ibea,train,0.494136460554371,0.6975775901418863,0.8366425992779783,0.5816276803118908,0.4183723196881092,0.16335740072202165,0.35060514372163387,927.0,2387.0,1717.0,181.0,0.34229639700665343,0.4738848240839458,0.63584036838066
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model31,ibea,test,0.3188342757720748,0.504086020073304,0.8126385809312638,0.31268847135235445,0.6873115286476456,0.18736141906873613,0.19832251082251082,733.0,1348.0,2963.0,169.0,0.10437063689121852,0.5968213100479883,0.39919432188758874
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model31,ibea,train,0.5272223931098123,0.728764735303969,0.7734657039711191,0.6866471734892787,0.31335282651072127,0.22653429602888087,0.3999066728884741,857.0,2818.0,1286.0,251.0,0.38258541946473906,0.43969441699369777,0.7051036070606294
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model32,ibea,test,0.35136855506047104,0.5317676648729952,0.917960088691796,0.30804917652516817,0.6919508234748318,0.082039911308204,0.2172658094988192,828.0,1328.0,2983.0,74.0,0.19280799673119794,0.5902530425655875,0.41358143103779016
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model32,ibea,train,0.42783398719801774,0.5657759513684621,0.9350180505415162,0.3423489278752437,0.6576510721247564,0.06498194945848375,0.277376171352075,1036.0,1405.0,2699.0,72.0,0.2518214735687431,0.5748276611471872,0.4683422870299309
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model33,ibea,test,0.298800799467022,0.156371237799682,0.9944567627494457,0.02458826258408722,0.9754117374159128,0.005543237250554324,0.17581340650725205,897.0,106.0,4205.0,5.0,0.04990477689432464,0.6983650507860526,0.19240360636869366
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model33,ibea,train,0.3675639747424394,0.2701249096284566,0.9981949458483754,0.07309941520467836,0.9269005847953217,0.0018050541516245488,0.22525458248472505,1106.0,300.0,3804.0,2.0,0.12484884238981481,0.6807724812235827,0.26976208749040675
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model34,ibea,test,0.2992152279178494,0.1662847215994921,0.9933481152993349,0.027835768963117607,0.9721642310368824,0.0066518847006651885,0.1761352467072931,896.0,120.0,4191.0,6.0,0.05217731583107437,0.697204054786378,0.19489737195472856
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model34,ibea,train,0.38040844582900657,0.35891275662174615,0.9918772563176895,0.12987329434697856,0.8701267056530214,0.008122743682310469,0.23533190578158458,1099.0,533.0,3571.0,9.0,0.16318731876958387,0.659607693349149,0.31312356101304684
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model35,ibea,test,0.36511522819701764,0.5756967051433352,0.8957871396895787,0.3699837624681048,0.6300162375318952,0.10421286031042129,0.2292849035187287,808.0,1595.0,2716.0,94.0,0.21481615365970766,0.5650562594062704,0.4609629771724535
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model35,ibea,train,0.4384088964927289,0.5931845459671082,0.9250902527075813,0.3803606237816764,0.6196393762183235,0.07490974729241877,0.28727578475336324,1025.0,1561.0,2543.0,83.0,0.2689376480273623,0.5586371652293797,0.4961627014581734
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model36,ibea,test,0.38719285182427404,0.6276618938367039,0.8647450110864745,0.4555787520296915,0.5444212479703086,0.1352549889135255,0.2494403581707707,780.0,1964.0,2347.0,122.0,0.24732063072940313,0.5296087945204129,0.5263763667753693
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model36,ibea,train,0.43500317057704496,0.5845512651265091,0.9287003610108303,0.3679337231968811,0.6320662768031189,0.07129963898916968,0.28401876897598677,1029.0,1510.0,2594.0,79.0,0.2636322231806893,0.5639481398044729,0.48714504988488105
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model37,ibea,test,0.4582111436950147,0.707013852482523,0.6929046563192904,0.7214103456274646,0.27858965437253536,0.3070953436807095,0.3422782037239869,625.0,3110.0,1201.0,277.0,0.3285223753137423,0.4553197011701771,0.7164780356800307
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model37,ibea,train,0.5290404040404041,0.7287783144983793,0.7563176895306859,0.7022417153996101,0.2977582846003899,0.24368231046931407,0.40679611650485437,838.0,2882.0,1222.0,270.0,0.3837447498537883,0.4386120430136943,0.7137375287797391
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model38,ibea,test,0.39488784559207096,0.6448464060840341,0.8392461197339246,0.4954766875434934,0.5045233124565066,0.1607538802660754,0.2581855388813097,757.0,2136.0,2175.0,145.0,0.25523072834649563,0.514545662889895,0.5549587569537694
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model38,ibea,train,0.451959686450168,0.6242151178956469,0.9106498194945848,0.42787524366471735,0.5721247563352827,0.08935018050541517,0.300565981531129,1009.0,1756.0,2348.0,99.0,0.28927889937999296,0.5380798025570168,0.5305065234075211
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model39,ibea,test,0.31478739158028346,0.48511727856354836,0.8248337028824834,0.28531663187195544,0.7146833681280446,0.17516629711751663,0.19450980392156864,744.0,1230.0,3081.0,158.0,0.09426872836800806,0.6065627055572351,0.37866871283330134
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model39,ibea,train,0.4898274530002575,0.6905325034981952,0.8583032490974729,0.5555555555555556,0.4444444444444444,0.14169675090252706,0.3427027027027027,951.0,2280.0,1824.0,157.0,0.3393645679693761,0.4829521817576293,0.6199155794320799
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model4,ibea,test,0.31444636678200694,0.49602420517320994,0.8059866962305987,0.3052655996288564,0.6947344003711435,0.19401330376940132,0.1953250940354648,727.0,1316.0,2995.0,175.0,0.09312670909168873,0.600548163005382,0.39190485325148666
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model4,ibea,train,0.5121107266435987,0.7169285394703103,0.8014440433212996,0.6413255360623782,0.3586744639376218,0.19855595667870035,0.376271186440678,888.0,2632.0,1472.0,220.0,0.3639322722938233,0.452750293150177,0.6753645433614736
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model40,ibea,test,0.3557590700951038,0.6114687142551605,0.5598669623059866,0.6678264903734632,0.33217350962653674,0.4401330376940133,0.2607124419204956,505.0,2879.0,1432.0,397.0,0.17824036627994985,0.5250776283340478,0.6491463648570881
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model40,ibea,train,0.5997157745144481,0.7209671143114009,0.5712996389891697,0.9098440545808967,0.09015594541910331,0.4287003610108303,0.6311066799601196,633.0,3734.0,370.0,475.0,0.49935387534380765,0.4680158790089359,0.8378741366078281
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model41,ibea,test,0.33591885441527447,0.5924179718213947,0.6241685144124168,0.5622825330549757,0.43771746694502434,0.37583148558758317,0.22979591836734695,563.0,2424.0,1887.0,339.0,0.1413134902787854,0.5370884346850153,0.5729906004220219
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model41,ibea,train,0.5961251862891207,0.7080056374097049,0.5415162454873647,0.925682261208577,0.074317738791423,0.4584837545126354,0.6629834254143646,600.0,3799.0,305.0,508.0,0.5046186259974059,0.48190660562692167,0.8440138142747505
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model42,ibea,test,0.32479784366576814,0.5252835723190479,0.8015521064301552,0.34423567617722106,0.6557643238227789,0.1984478935698448,0.20366197183098592,723.0,1484.0,2827.0,179.0,0.11831862378960831,0.5852921776259189,0.4233646652599271
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model42,ibea,train,0.5475935828877005,0.732282943520811,0.6931407942238267,0.773635477582846,0.226364522417154,0.30685920577617326,0.4525633470830878,768.0,3175.0,929.0,340.0,0.40754797664730186,0.43664520394498674,0.7565234075211051
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model43,ibea,test,0.3612273361227336,0.6175658517065923,0.5742793791574279,0.6641150545117143,0.3358849454882858,0.42572062084257206,0.2634791454730417,518.0,2863.0,1448.0,384.0,0.18606105959142877,0.5207062470529438,0.64857088049108
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model43,ibea,train,0.5959760739532354,0.6874088895882857,0.49458483754512633,0.9554093567251462,0.0445906432748538,0.5054151624548736,0.7496580027359782,548.0,3921.0,183.0,560.0,0.5301933868648894,0.5036756751821374,0.8574443591711435
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model44,ibea,test,0.3179508890770533,0.48937133949544315,0.8325942350332595,0.2876362792855486,0.7123637207144514,0.1674057649667406,0.19649398220826791,751.0,1240.0,3071.0,151.0,0.10282484861036999,0.6048841248757684,0.381929790907347
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model44,ibea,train,0.4873692268435825,0.687110021848017,0.8619133574007221,0.5477582846003899,0.4522417153996101,0.13808664259927797,0.33973674848808255,955.0,2248.0,1856.0,153.0,0.3362659985701996,0.4862373704547981,0.6145433614735226
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model45,ibea,test,0.358662613981763,0.6164694842252172,0.5886917960088692,0.6455578752029691,0.35444212479703086,0.4113082039911308,0.2578921806702283,531.0,2783.0,1528.0,371.0,0.18126428921380203,0.5210365857955306,0.6357183963169001
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model45,ibea,train,0.5972495088408644,0.7113016190861752,0.5487364620938628,0.9220272904483431,0.07797270955165692,0.45126353790613716,0.6551724137931034,608.0,3784.0,320.0,500.0,0.5034749333547407,0.4785135061345228,0.8426707597851113
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model46,ibea,test,0.3555710792874608,0.6117495923855403,0.5643015521064302,0.6631871955462769,0.336812804453723,0.4356984478935698,0.25956144824069355,509.0,2859.0,1452.0,393.0,0.17763892436632323,0.5247404144858546,0.646077114905045
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model46,ibea,train,0.5984084880636604,0.6946988999056924,0.5090252707581228,0.9480994152046783,0.051900584795321635,0.49097472924187724,0.7258687258687259,564.0,3891.0,213.0,544.0,0.5251107506742969,0.49684519473780797,0.8547582501918649
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model47,ibea,test,0.3657070547295159,0.6252439718322595,0.6407982261640798,0.6100672697749941,0.3899327302250058,0.35920177383592017,0.2558654271801682,578.0,2630.0,1681.0,324.0,0.19150047334118622,0.5148609546957622,0.6153846153846154
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model47,ibea,train,0.5882874889086069,0.7266034746762609,0.5983754512635379,0.8823099415204678,0.11769005847953216,0.4016245487364621,0.5785340314136126,663.0,3621.0,483.0,445.0,0.4748522335627181,0.45744568841541966,0.8219493476592479
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model48,ibea,test,0.35595667870036096,0.6101114915296333,0.5465631929046563,0.6810484806309441,0.3189515193690559,0.4534368070953437,0.2639186295503212,493.0,2936.0,1375.0,409.0,0.17955616256584148,0.5264874351061495,0.6577786303472088
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model48,ibea,train,0.5851063829787234,0.6611070949887,0.44675090252707583,0.9783138401559455,0.02168615984405458,0.5532490974729242,0.8476027397260274,495.0,4015.0,89.0,613.0,0.5513476668850381,0.5261530003047326,0.865310821181888
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model49,ibea,test,0.3139560200304812,0.49864301646198256,0.7993348115299335,0.31106471816283926,0.6889352818371608,0.2006651884700665,0.19534001625575725,721.0,1341.0,2970.0,181.0,0.09185021022859804,0.5989842116624009,0.3955495875695377
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model49,ibea,train,0.5944584382871536,0.7037420950119386,0.5324909747292419,0.9300682261208577,0.0699317738791423,0.4675090252707581,0.6727480045610034,590.0,3817.0,287.0,518.0,0.5058788617068951,0.48616376899228697,0.8455487336914812
D:/desktop backup/work/work/code_review_state_prediction/results/rq1,eclipse_0,model5,ibea,test,0.39818035857639816,0.6517344452681227,0.8248337028824834,0.5149617258176757,0.4850382741823243,0.17516629711751663,0.2624338624338624,744.0,2220.0,2091.0,158.0,0.2580639589053996,0.5077887865523584,0.5685785536159601
