train_or_test,model_id,algorithm,run,file_id,project_name,G,precision,fn,accuracy,fp,balance,fpr,f1,fnr,MCC,tpr,tnr,tn,tp
train,model16,ibea,1,Libreoffice_all,Libreoffice,0.640069637894183,0.20855554508621502,1386.0,0.519934492259685,41998.0,0.524582497168052,0.539002541132986,0.33783082511676177,0.11129848229342328,0.24482559936967688,0.8887015177065767,0.46099745886701404,35920.0,11067.0
test,model17,ibea,1,Libreoffice_all,Libreoffice,0.34037027416080695,0.09089804842497368,328.0,0.19367546658585716,44906.0,0.6626942159316024,0.8756849515415066,0.16563987161987678,0.06807804068078041,0.04857953404100987,0.9319219593192196,0.1243150484584934,6375.0,4490.0
train,model17,ibea,1,Libreoffice_all,Libreoffice,0.49573938714780447,0.17118326881044557,470.0,0.35280123048323025,58018.0,0.6105567969197103,0.7446033009060807,0.29065903412811994,0.037741909580020876,0.17954630999950352,0.9622580904199791,0.25539669909391927,19900.0,11983.0
test,model18,ibea,1,Libreoffice_all,Libreoffice,0.6800597705910234,0.17905228186745933,1746.0,0.7178024563717713,14085.0,0.4768209838632913,0.2746631305941772,0.2795904436860068,0.36239103362391034,0.22071083645879871,0.6376089663760897,0.7253368694058229,37196.0,3072.0
train,model18,ibea,1,Libreoffice_all,Libreoffice,0.7354245370111019,0.3063408454460595,3264.0,0.7336424295404499,20807.0,0.4325370573246613,0.2670371416104109,0.4329430610850668,0.2621055167429535,0.3446553261999273,0.7378944832570465,0.7329628583895891,57111.0,9189.0
test,model19,ibea,1,Libreoffice_all,Libreoffice,0.7289303544062203,0.20092418278281704,1296.0,0.727214388848286,14007.0,0.437811275972689,0.27314209941303796,0.31521009531480737,0.26899128268991285,0.27678798357674966,0.7310087173100872,0.726857900586962,37274.0,3522.0
train,model19,ibea,1,Libreoffice_all,Libreoffice,0.6640491749050816,0.21996208955832297,1661.0,0.5581325867811576,38271.0,0.5044593852736731,0.49117020457403937,0.35086806684439814,0.1333815144944993,0.2597836882197327,0.8666184855055007,0.5088297954259606,39647.0,10792.0
test,model2,ibea,1,Libreoffice_all,Libreoffice,0.7152458542980671,0.43320767087362727,2175.0,0.8995882279541525,3458.0,0.4777241250617578,0.06743238236383846,0.484110266507922,0.45143212951432127,0.43301426447793895,0.5485678704856787,0.9325676176361616,47823.0,2643.0
train,model2,ibea,1,Libreoffice_all,Libreoffice,0.7130964450140811,0.4273221460647601,5221.0,0.8349802480884354,9692.0,0.46761053348722476,0.12438717626222438,0.4923579671171325,0.4192564040793383,0.4032009229009287,0.5807435959206617,0.8756128237377756,68226.0,7232.0
test,model20,ibea,1,Libreoffice_all,Libreoffice,0.3405007251773042,0.09082808481338221,333.0,0.19380024599368972,44894.0,0.6626367838129955,0.8754509467444083,0.16550731590309428,0.06911581569115816,0.04783283292694056,0.9308841843088418,0.12454905325559174,6387.0,4485.0
train,model20,ibea,1,Libreoffice_all,Libreoffice,0.4960508133469927,0.1712211296592728,473.0,0.35309999889345034,57988.0,0.6104043408333744,0.7442182807566929,0.2907026121983475,0.0379828153858508,0.17956216671128716,0.9620171846141492,0.25578171924330706,19930.0,11980.0
test,model21,ibea,1,Libreoffice_all,Libreoffice,0.2869358204932097,0.09135926649515445,95.0,0.16096543610403038,46974.0,0.6768397047434533,0.916011778241454,0.16714146686720338,0.019717725197177252,0.06696773433457409,0.9802822748028227,0.08398822175854605,4307.0,4723.0
train,model21,ibea,1,Libreoffice_all,Libreoffice,0.37477944942659797,0.15529206537814913,168.0,0.25870024676057585,66824.0,0.6548761904564535,0.8576195487563849,0.2683427622812957,0.013490725126475547,0.13450966290167968,0.9865092748735245,0.1423804512436151,11094.0,12285.0
test,model22,ibea,1,Libreoffice_all,Libreoffice,0.2585837335743459,0.08885792276709871,163.0,0.14624146597978574,47732.0,0.6824249823887889,0.9307930812581658,0.16274801153745302,0.03383146533831465,0.039874743947510276,0.9661685346616854,0.06920691874183421,3549.0,4655.0
train,model22,ibea,1,Libreoffice_all,Libreoffice,0.4821022068127959,0.1690532345013477,411.0,0.34048533268415754,59190.0,0.6165879406285985,0.7596447547421649,0.2877935113819681,0.033004095398699106,0.1749303439328898,0.9669959046013009,0.24035524525783517,18728.0,12042.0
test,model23,ibea,1,Libreoffice_all,Libreoffice,0.6925538044313387,0.15479152529593607,712.0,0.5876575340023886,22420.0,0.48036408605500963,0.43719896257873286,0.26199591628381824,0.1477791614777916,0.23291585643741364,0.8522208385222084,0.5628010374212671,28861.0,4106.0
train,model23,ibea,1,Libreoffice_all,Libreoffice,0.5846362298825699,0.18952267382159066,1010.0,0.44733376857620255,48935.0,0.562693248458146,0.628032033676429,0.31423432329639855,0.08110495462940658,0.21290951648034767,0.9188950453705934,0.37196796632357093,28983.0,11443.0
test,model24,ibea,1,Libreoffice_all,Libreoffice,0.30220001406042984,0.08928044679553991,278.0,0.1695217383554074,46311.0,0.6726531222004553,0.9030830132017706,0.1631069356374284,0.057700290577002905,0.03773427259978885,0.9422997094229971,0.09691698679822937,4970.0,4540.0
train,model24,ibea,1,Libreoffice_all,Libreoffice,0.5407184308976308,0.179138460598096,730.0,0.397505837049496,53718.0,0.588177187268085,0.6894170794938268,0.3009987932318278,0.05862041275194732,0.19431472472058425,0.9413795872480527,0.31058292050617314,24200.0,11723.0
test,model25,ibea,1,Libreoffice_all,Libreoffice,0.6903109888868046,0.18313113807047948,1648.0,0.7185689584484571,14140.0,0.46869522153636795,0.2757356525808779,0.28651482284887925,0.34205064342050645,0.23185425433791995,0.6579493565794936,0.724264347419122,37141.0,3170.0
train,model25,ibea,1,Libreoffice_all,Libreoffice,0.7359520465121709,0.3250027645692801,3636.0,0.7571344789810891,18312.0,0.43290390194896056,0.23501629918632408,0.4455055328179476,0.29197783666586363,0.3557154483942854,0.7080221633341364,0.764983700813676,59606.0,8817.0
test,model26,ibea,1,Libreoffice_all,Libreoffice,0.30246761095313024,0.08926393642550848,280.0,0.16968216902262073,46300.0,0.6725834325165857,0.9028685088044305,0.16307316371999425,0.058115400581154004,0.03749963257767714,0.941884599418846,0.0971314911955695,4981.0,4538.0
train,model26,ibea,1,Libreoffice_all,Libreoffice,0.53873449351218,0.17876559002238568,714.0,0.39535913069458123,53928.0,0.5892720260525547,0.6921122205395416,0.3005376344086022,0.05733558178752108,0.19377461444045277,0.9426644182124789,0.3078877794604584,23990.0,11739.0
test,model27,ibea,1,Libreoffice_all,Libreoffice,0.6872690357236102,0.17616835200874556,1595.0,0.702900229950623,15072.0,0.4704749188407517,0.2939100251555157,0.27889066758966813,0.3310502283105023,0.22415779862912133,0.6689497716894978,0.7060899748444843,36209.0,3223.0
train,model27,ibea,1,Libreoffice_all,Libreoffice,0.7288680821382574,0.2852022223549794,2905.0,0.7030573967312523,23930.0,0.4391284724711849,0.3071177391616828,0.4157540658814308,0.23327712197863967,0.3280436218762537,0.7667228780213603,0.6928822608383172,53988.0,9548.0
test,model28,ibea,1,Libreoffice_all,Libreoffice,0.34037027416080695,0.09089804842497368,328.0,0.19367546658585716,44906.0,0.6626942159316024,0.8756849515415066,0.16563987161987678,0.06807804068078041,0.04857953404100987,0.9319219593192196,0.1243150484584934,6375.0,4490.0
train,model28,ibea,1,Libreoffice_all,Libreoffice,0.49616697812864907,0.17123620561495798,474.0,0.3532106538601985,57977.0,0.6103482719939474,0.7440771067019174,0.2907206737128226,0.03806311732112744,0.17957495586424566,0.9619368826788726,0.2559228932980826,19941.0,11979.0
test,model29,ibea,1,Libreoffice_all,Libreoffice,0.19109549858616187,0.08708436586899435,109.0,0.11809479669869338,49365.0,0.693867077075351,0.9626372340632983,0.15991985329076955,0.02262349522623495,0.02214016605850505,0.977376504773765,0.0373627659367017,1916.0,4709.0
train,model29,ibea,1,Libreoffice_all,Libreoffice,0.6410437451417316,0.20896566061270389,1396.0,0.5213951378207611,41856.0,0.523809326605044,0.5371801124258836,0.33831043661842547,0.11210150164618968,0.24539230541342164,0.8878984983538103,0.4628198875741164,36062.0,11057.0
test,model3,ibea,1,Libreoffice_all,Libreoffice,0.6954267793664564,0.15750453505796988,824.0,0.6044849284300968,21364.0,0.4745234750862884,0.4166065404340789,0.2647136797454931,0.17102532171025323,0.23215617940500508,0.8289746782897468,0.5833934595659211,29917.0,3994.0
train,model3,ibea,1,Libreoffice_all,Libreoffice,0.5730056493249585,0.18664361427094106,902.0,0.4330150158789877,50337.0,0.5701198048057462,0.6460253086578197,0.3107571864785247,0.07243234561952944,0.20888320768491855,0.9275676543804706,0.35397469134218024,27581.0,11551.0
test,model30,ibea,1,Libreoffice_all,Libreoffice,0.7036395766120074,0.41673436230706745,2253.0,0.895844845719175,3590.0,0.4862266071190202,0.0700064351319202,0.4675111637656065,0.4676214196762142,0.41452202766695645,0.5323785803237858,0.9299935648680798,47691.0,2565.0
train,model30,ibea,1,Libreoffice_all,Libreoffice,0.6631543957483932,0.7322311897943244,6828.0,0.9016830620442399,2057.0,0.5238973119871279,0.026399548243024717,0.5587285820710206,0.5483016140688991,0.5256407990482418,0.45169838593110095,0.9736004517569753,75861.0,5625.0
test,model31,ibea,1,Libreoffice_all,Libreoffice,0.17518469953628657,0.08722810111699,70.0,0.11310362038539011,49684.0,0.6960484148799048,0.9688578615861625,0.16027004219409283,0.014528850145288501,0.02741399287612714,0.9854711498547115,0.031142138413837485,1597.0,4748.0
train,model31,ibea,1,Libreoffice_all,Libreoffice,0.6013615400743051,0.19438292904842835,1130.0,0.4682143608015846,46928.0,0.5518476029979545,0.602274185682384,0.3202930527268613,0.09074118686260339,0.22107165355825334,0.9092588131373966,0.39772581431761594,30990.0,11323.0
test,model32,ibea,1,Libreoffice_all,Libreoffice,0.7014641544950958,0.27957317073170734,2067.0,0.8367885345549831,7089.0,0.47473043989454666,0.13823833388584467,0.3753581661891117,0.4290161892901619,0.31882216638349736,0.5709838107098381,0.8617616661141554,44192.0,2751.0
train,model32,ibea,1,Libreoffice_all,Libreoffice,0.6957934789892161,0.5565134925424605,5998.0,0.876708236049175,5144.0,0.4930285917777915,0.06601812161503119,0.5367537003159821,0.4816510077892877,0.4661395047281854,0.5183489922107123,0.9339818783849688,72774.0,6455.0
test,model33,ibea,1,Libreoffice_all,Libreoffice,0.7282297663356154,0.20820668693009117,1393.0,0.7429900711242625,13025.0,0.43865942947442343,0.2539927068504904,0.32208012036862893,0.2891241178912412,0.28120156651907796,0.7108758821087588,0.7460072931495095,38256.0,3425.0
train,model33,ibea,1,Libreoffice_all,Libreoffice,0.6768940336622457,0.22765137654174827,1877.0,0.5821889765522126,35881.0,0.49220771241964734,0.4604969326728099,0.35905618740451534,0.1507267325142536,0.26811964393010196,0.8492732674857464,0.5395030673271901,42037.0,10576.0
test,model34,ibea,1,Libreoffice_all,Libreoffice,0.6840666866414031,0.18815331010452963,1794.0,0.7354320041355461,13048.0,0.4748605761867616,0.2544412160449289,0.2895165150789852,0.3723536737235367,0.2312851450938649,0.6276463262764632,0.745558783955071,38233.0,3024.0
train,model34,ibea,1,Libreoffice_all,Libreoffice,0.7323284112499879,0.33359329303957885,3898.0,0.7677573557889146,17090.0,0.437157188278331,0.2193331451012603,0.4491049398918578,0.3130169437083434,0.35754936606666177,0.6869830562916567,0.7806668548987397,60828.0,8555.0
test,model35,ibea,1,Libreoffice_all,Libreoffice,0.7282202484230615,0.20819403075800863,1393.0,0.7429722454945721,13026.0,0.43866676444107966,0.25401220725024864,0.32206497719685934,0.2891241178912412,0.28118456399028746,0.7108758821087588,0.7459877927497514,38255.0,3425.0
train,model35,ibea,1,Libreoffice_all,Libreoffice,0.6768204424588569,0.22759243724591857,1872.0,0.5819234046320169,35910.0,0.49232405016363373,0.4608691188172181,0.35901872964169385,0.1503252228378704,0.26814562507831696,0.8496747771621296,0.5391308811827819,42008.0,10581.0
test,model36,ibea,1,Libreoffice_all,Libreoffice,0.7285353155465003,0.2761296211775445,1793.0,0.826681402520544,7930.0,0.448885231639799,0.1546381700824867,0.38356685475179103,0.3721461187214612,0.334475711447187,0.6278538812785388,0.8453618299175133,43351.0,3025.0
train,model36,ibea,1,Libreoffice_all,Libreoffice,0.734479362416914,0.31538325991189425,3504.0,0.7462681612464176,19426.0,0.4335549537686271,0.24931338073359172,0.43837562457137264,0.28137798120934715,0.34854966550897626,0.7186220187906529,0.7506866192664082,58492.0,8949.0
test,model37,ibea,1,Libreoffice_all,Libreoffice,0.7086298036513798,0.2909754825247783,2029.0,0.8426888179824953,6796.0,0.4698345342770958,0.1325247167566935,0.38728042768867593,0.421129099211291,0.33227339118919424,0.578870900788709,0.8674752832433065,44485.0,2789.0
train,model37,ibea,1,Libreoffice_all,Libreoffice,0.733727146903627,0.3150225797346881,3524.0,0.7461685717763442,19415.0,0.434194688576565,0.2491722066788162,0.43772826433316175,0.2829840199148799,0.34756480142296836,0.71701598008512,0.7508277933211838,58503.0,8929.0
test,model38,ibea,1,Libreoffice_all,Libreoffice,0.6918331173694343,0.18045700877143975,1588.0,0.7102087381236742,14669.0,0.46712792293801925,0.2860513640529631,0.28436853457762906,0.32959734329597346,0.23104358842734896,0.6704026567040265,0.713948635947037,36612.0,3230.0
train,model38,ibea,1,Libreoffice_all,Libreoffice,0.7314342374113219,0.29311905133406146,3060.0,0.7154839494970732,22652.0,0.43626369984489627,0.2907158807977617,0.4221762775855094,0.2457239219465189,0.33400332989565884,0.7542760780534811,0.7092841192022382,55266.0,9393.0
test,model39,ibea,1,Libreoffice_all,Libreoffice,0.6643378209028862,0.5467393999504091,2613.0,0.920836378545072,1828.0,0.5213019485399838,0.03564673075798054,0.4982487854479719,0.5423412204234122,0.4577678344015966,0.4576587795765878,0.9643532692420195,49453.0,2205.0
train,model39,ibea,1,Libreoffice_all,Libreoffice,0.6802916659099617,0.6594155130740497,6451.0,0.8943134412588108,3100.0,0.5096829072927239,0.03978541543674119,0.5569009510554396,0.5180277844696057,0.5064432567627624,0.48197221553039427,0.9602145845632588,74818.0,6002.0
test,model4,ibea,1,Libreoffice_all,Libreoffice,0.663093076012455,0.47532578508865625,2593.0,0.9099983956933279,2456.0,0.5197676844668652,0.04789298180612703,0.4684703653016107,0.5381901203819012,0.41937050881607935,0.4618098796180988,0.952107018193873,48825.0,2225.0
train,model4,ibea,1,Libreoffice_all,Libreoffice,0.7217570185180002,0.3965041876918275,4831.0,0.8181717586393865,11601.0,0.4558115641351721,0.1488872917682692,0.4812476322768027,0.38793864932144867,0.3901289590375553,0.6120613506785514,0.8511127082317308,66317.0,7622.0
test,model40,ibea,1,Libreoffice_all,Libreoffice,0.08545006623536897,0.0861353966572716,20.0,0.09222980801796823,50905.0,0.7045127852309776,0.9926678496909187,0.15855653409560316,0.004151100041511001,0.010646216330750873,0.995848899958489,0.007332150309081336,376.0,4798.0
train,model40,ibea,1,Libreoffice_all,Libreoffice,0.3377999051061433,0.15179252479023647,115.0,0.23582786513372653,68944.0,0.6651600665381928,0.884827639313124,0.26325278711260475,0.009234722556813619,0.12140901514008047,0.9907652774431864,0.11517236068687595,8974.0,12338.0
test,model41,ibea,1,Libreoffice_all,Libreoffice,0.6728480410400418,0.14559905594891018,623.0,0.5500811066150911,24617.0,0.49857387445746043,0.4800413408474874,0.24947963128159384,0.12930676629306767,0.21899639968240733,0.8706932337069323,0.5199586591525126,26664.0,4195.0
train,model41,ibea,1,Libreoffice_all,Libreoffice,0.5664508964943259,0.18504747466687943,857.0,0.42541301966338757,51069.0,0.5740308635726002,0.6554198003028825,0.30874091429484274,0.06881875853208062,0.20615315963285383,0.9311812414679194,0.3445801996971175,26849.0,11596.0
test,model42,ibea,1,Libreoffice_all,Libreoffice,0.30414320429167185,0.09183234189104571,125.0,0.17046649672899694,46411.0,0.6728316459343483,0.9050330531775901,0.16784092128321593,0.025944375259443753,0.06790591144601967,0.9740556247405563,0.09496694682240986,4870.0,4693.0
train,model42,ibea,1,Libreoffice_all,Libreoffice,0.3793213189336577,0.1557627656200444,175.0,0.26168793086277675,66547.0,0.6535212830343666,0.8540645293770374,0.26902429939306294,0.014052838673412029,0.13617448193010304,0.985947161326588,0.1459354706229626,11371.0,12278.0
test,model43,ibea,1,Libreoffice_all,Libreoffice,0.6454496269887232,0.14210204438231697,1565.0,0.6220253480454198,19639.0,0.5010840269285054,0.38296835085119246,0.234788884879105,0.32482357824823577,0.1665893209894794,0.6751764217517642,0.6170316491488076,31642.0,3253.0
train,model43,ibea,1,Libreoffice_all,Libreoffice,0.7337350077228599,0.3005510534846029,3181.0,0.726029367828175,21578.0,0.43402241253556495,0.27693215944967786,0.42823822829827035,0.2554404561149924,0.33993284910768923,0.7445595438850077,0.7230678405503221,56340.0,9272.0
test,model44,ibea,1,Libreoffice_all,Libreoffice,0.1683003943997782,0.08729111697449428,54.0,0.11110714986006881,49812.0,0.6969284655550951,0.9713539127552114,0.16042024446913827,0.0112079701120797,0.030064946018032026,0.9887920298879203,0.028646087244788516,1469.0,4764.0
train,model44,ibea,1,Libreoffice_all,Libreoffice,0.5302933869833668,0.17720017418202022,652.0,0.3864403403746777,54796.0,0.5938006475923079,0.7032521368618291,0.2985705249841873,0.052356861800369386,0.1913209994731851,0.9476431381996306,0.2967478631381709,23122.0,11801.0
test,model45,ibea,1,Libreoffice_all,Libreoffice,0.6973536219964537,0.16060971051210698,951.0,0.6227918501221056,20210.0,0.46945169082304705,0.3941030791131218,0.2676587644921266,0.19738480697384808,0.23125501899263468,0.8026151930261519,0.6058969208868782,31071.0,3867.0
train,model45,ibea,1,Libreoffice_all,Libreoffice,0.7009637424145994,0.24710528240255467,2316.0,0.6326033794026845,30886.0,0.4678951690782399,0.3963910777997382,0.3791233450519859,0.18597928210069864,0.28913370389990545,0.8140207178993014,0.6036089222002619,47032.0,10137.0
test,model46,ibea,1,Libreoffice_all,Libreoffice,0.6737865845769953,0.4087973468319078,2476.0,0.8954883331253677,3387.0,0.5089857943180524,0.06604785398100661,0.4441073290983218,0.5139061851390618,0.38867183162235214,0.48609381486093817,0.9339521460189933,47894.0,2342.0
train,model46,ibea,1,Libreoffice_all,Libreoffice,0.725069281215958,0.3725166344202728,4559.0,0.8024144913744453,13297.0,0.4493982256131244,0.17065376421366052,0.46926643680894065,0.36609652292620254,0.37688169681494127,0.6339034770737975,0.8293462357863395,64621.0,7894.0
test,model47,ibea,1,Libreoffice_all,Libreoffice,0.3415237858767096,0.09066201525231218,348.0,0.19460239932975631,44834.0,0.6622912771922607,0.8742809227589166,0.16518236576623185,0.0722291407222914,0.04593544364689836,0.9277708592777086,0.12571907724108344,6447.0,4470.0
train,model47,ibea,1,Libreoffice_all,Libreoffice,0.49101045155886197,0.17042905414998438,449.0,0.3484746212833763,58430.0,0.6126814857731286,0.7498909109576735,0.2896473512130973,0.036055568939211434,0.17793328041505357,0.9639444310607885,0.25010908904232654,19488.0,12004.0
test,model48,ibea,1,Libreoffice_all,Libreoffice,0.666809290075653,0.5412509126308104,2594.0,0.9201590046168381,1885.0,0.5194473132469113,0.03675825354419766,0.4982636944102161,0.5383976753839768,0.45689165205058013,0.46160232461602324,0.9632417464558023,49396.0,2224.0
train,model48,ibea,1,Libreoffice_all,Libreoffice,0.6862315445512349,0.6280114332380563,6301.0,0.8899536355689325,3644.0,0.5040531721905442,0.04676711414564029,0.5530136185895995,0.5059824941781097,0.49588626174568623,0.4940175058218903,0.9532328858543597,74274.0,6152.0
test,model49,ibea,1,Libreoffice_all,Libreoffice,0.728949760229955,0.27949620300055567,1800.0,0.8292304675662667,7780.0,0.44901465822522146,0.15171311011875743,0.3865266393442623,0.37359900373599003,0.33736050130828893,0.6264009962640099,0.8482868898812426,43501.0,3018.0
train,model49,ibea,1,Libreoffice_all,Libreoffice,0.7327074191047955,0.33223722387713256,3865.0,0.7662303172477897,17261.0,0.43664425907248694,0.22152775995277085,0.4484361129967103,0.31036697984421424,0.35704555443075037,0.6896330201557858,0.7784722400472291,60657.0,8588.0
test,model5,ibea,1,Libreoffice_all,Libreoffice,0.7285058428221104,0.23613055330435423,1613.0,0.7864311306796913,10368.0,0.4422099328535879,0.20218014469296622,0.3485400467620032,0.3347862183478622,0.30294165242575777,0.6652137816521378,0.7978198553070338,40913.0,3205.0
train,model5,ibea,1,Libreoffice_all,Libreoffice,0.6821511680430209,0.2312132361040735,1958.0,0.5921921855462482,34896.0,0.48716203945217995,0.44785543776790987,0.3628725537652998,0.15723118927166144,0.27224701826657044,0.8427688107283385,0.5521445622320902,43022.0,10495.0
test,model50,ibea,1,Libreoffice_all,Libreoffice,0.7105341147223345,0.3808977484583393,2162.0,0.8845077452361004,4317.0,0.47778765651471183,0.084183225756128,0.45051310321431604,0.4487339144873391,0.3966797552356434,0.5512660855126609,0.915816774243872,46964.0,2656.0
train,model50,ibea,1,Libreoffice_all,Libreoffice,0.7234211550601589,0.3891185962081484,4736.0,0.8135353155326377,12115.0,0.4532472167538569,0.1554839703277805,0.4780548242217748,0.3803099654701678,0.38660618329271623,0.6196900345298322,0.8445160296722195,65803.0,7717.0
test,model51,ibea,1,Libreoffice_all,Libreoffice,0.728949760229955,0.27949620300055567,1800.0,0.8292304675662667,7780.0,0.44901465822522146,0.15171311011875743,0.3865266393442623,0.37359900373599003,0.33736050130828893,0.6264009962640099,0.8482868898812426,43501.0,3018.0
train,model51,ibea,1,Libreoffice_all,Libreoffice,0.7331027943265336,0.33076362520615193,3829.0,0.7645483617532173,17449.0,0.4361092807021547,0.22394055288893452,0.44769765872397854,0.3074761101742552,0.3564909413411031,0.6925238898257448,0.7760594471110654,60469.0,8624.0
test,model52,ibea,1,Libreoffice_all,Libreoffice,0.6912229408485837,0.1716015466015466,1445.0,0.6839872368491416,16283.0,0.46731943767419487,0.3175250092626899,0.2756394541145706,0.2999169779991698,0.2246747727505818,0.7000830220008302,0.6824749907373101,34998.0,3373.0
train,model52,ibea,1,Libreoffice_all,Libreoffice,0.7189781010782127,0.26673863176359464,2569.0,0.6709121288909052,27171.0,0.45009152604915814,0.34871274930054674,0.3992890037973661,0.20629567172568858,0.31185699970287206,0.7937043282743114,0.6512872506994533,50747.0,9884.0
test,model53,ibea,1,Libreoffice_all,Libreoffice,0.6435879060621649,0.58501851324409,2764.0,0.9247580170769533,1457.0,0.5359035178638761,0.02841208244769018,0.49321647256573425,0.5736820257368203,0.46029183226261733,0.42631797426317974,0.9715879175523098,49824.0,2054.0
train,model53,ibea,1,Libreoffice_all,Libreoffice,0.6531320734986759,0.8151336656094246,7056.0,0.9083776875325049,1224.0,0.5323664953554617,0.015708822095022973,0.5659012268008808,0.5666104553119731,0.5525176068517059,0.433389544688027,0.984291177904977,76694.0,5397.0
test,model54,ibea,1,Libreoffice_all,Libreoffice,0.17216970908934426,0.08741675686583866,53.0,0.11233711830870426,49744.0,0.6964518137010017,0.9700278855716542,0.1606351239739073,0.011000415110004151,0.03203208468653287,0.9889995848899958,0.02997211442834578,1537.0,4765.0
train,model54,ibea,1,Libreoffice_all,Libreoffice,0.6119541994428995,0.19789946959851065,1185.0,0.4815261533013909,45670.0,0.544886768975106,0.5861290074180548,0.32476834171578445,0.0951577933028186,0.22754493034460363,0.9048422066971814,0.4138709925819451,32248.0,11268.0
test,model55,ibea,1,Libreoffice_all,Libreoffice,0.6552576118764777,0.14326235303790183,1333.0,0.604734487245762,20841.0,0.4958045220683499,0.40640783136054287,0.23915728794949218,0.27667081776670815,0.17918377272066977,0.7233291822332918,0.5935921686394571,30440.0,3485.0
train,model55,ibea,1,Libreoffice_all,Libreoffice,0.7099812852278516,0.2566139606633243,2472.0,0.6526983213641544,28914.0,0.45871601342111057,0.37108241997997893,0.38875905585417153,0.19850638400385448,0.2996333626069146,0.8014936159961455,0.6289175800200211,49004.0,9981.0
test,model56,ibea,1,Libreoffice_all,Libreoffice,0.6739400087609758,0.530137305096579,2540.0,0.9187329542416086,2019.0,0.5141292711070856,0.03937130711179579,0.4998354360943499,0.527189705271897,0.45665022217076584,0.47281029472810293,0.9606286928882042,49262.0,2278.0
train,model56,ibea,1,Libreoffice_all,Libreoffice,0.6860491799933421,0.6299067336271394,6307.0,0.8902524039791526,3611.0,0.5042718521272552,0.046343591981313687,0.5534443944169294,0.5064643057897695,0.4966913872298623,0.49353569421023047,0.9536564080186863,74307.0,6146.0
test,model57,ibea,1,Libreoffice_all,Libreoffice,0.6903109888868046,0.18313113807047948,1648.0,0.7185689584484571,14140.0,0.46869522153636795,0.2757356525808779,0.28651482284887925,0.34205064342050645,0.23185425433791995,0.6579493565794936,0.724264347419122,37141.0,3170.0
train,model57,ibea,1,Libreoffice_all,Libreoffice,0.7359383494950578,0.32469635627530363,3631.0,0.7567914485841697,18348.0,0.43289086439513286,0.23547832336558946,0.4452969235040255,0.29157632698948044,0.3555167422336157,0.7084236730105196,0.7645216766344105,59570.0,8822.0
test,model58,ibea,1,Libreoffice_all,Libreoffice,0.7284806192232584,0.1912893623687921,1155.0,0.7033636963225726,15486.0,0.4390715509978155,0.30198319065540846,0.3056702966579046,0.23972602739726026,0.27081486034821206,0.7602739726027398,0.6980168093445915,35795.0,3663.0
train,model58,ibea,1,Libreoffice_all,Libreoffice,0.6600157950895551,0.21782576351609464,1619.0,0.5516039437430149,38903.0,0.5079027138373238,0.4992812957211427,0.3484161440746101,0.13000883321288043,0.25686531308647353,0.8699911667871195,0.5007187042788572,39015.0,10834.0
test,model59,ibea,1,Libreoffice_all,Libreoffice,0.7107637461702385,0.38080229226361034,2160.0,0.8844542683470293,4322.0,0.4775835567468761,0.08428072775491897,0.4505848448889643,0.44831880448318806,0.39677866666729905,0.5516811955168119,0.915719272245081,46959.0,2658.0
train,model59,ibea,1,Libreoffice_all,Libreoffice,0.7184506567002883,0.403685543402123,4961.0,0.8226422192960131,11067.0,0.45985889662789553,0.14203393310916604,0.4831678060105766,0.3983779009074119,0.39214703236332826,0.6016220990925881,0.857966066890834,66851.0,7492.0
test,model6,ibea,1,Libreoffice_all,Libreoffice,0.733798068092115,0.20446824437150918,1267.0,0.7311360273801673,13816.0,0.43386862147941,0.26941752305922273,0.32012621140410186,0.26297218762972185,0.2833990144935911,0.7370278123702781,0.7305824769407773,37465.0,3551.0
train,model6,ibea,1,Libreoffice_all,Libreoffice,0.6713472763206563,0.2241840106062838,1800.0,0.5721415055714776,36866.0,0.49735548869520024,0.4731384275777099,0.35526579070232767,0.1445434834979523,0.2639134624325629,0.8554565165020477,0.5268615724222901,41052.0,10653.0
test,model60,ibea,1,Libreoffice_all,Libreoffice,0.6830431394572352,0.159847071139229,1306.0,0.6476764291698605,18459.0,0.47466159511794453,0.3599578791365223,0.26219717048042107,0.27106683271066834,0.2118012847193557,0.7289331672893317,0.6400421208634777,32822.0,3512.0
train,model60,ibea,1,Libreoffice_all,Libreoffice,0.6740316663164694,0.2258345922253665,1839.0,0.5770324551017473,36385.0,0.4948533532780452,0.46696527118252523,0.357061158581713,0.14767525897374126,0.2658721789496583,0.8523247410262588,0.5330347288174748,41533.0,10614.0
test,model61,ibea,1,Libreoffice_all,Libreoffice,0.6639337268131386,0.15545813662202523,1591.0,0.6591383090607675,17531.0,0.4874959928642501,0.3418615081609173,0.2523459493274945,0.3302200083022001,0.19030288255276015,0.6697799916977999,0.6581384918390827,33750.0,3227.0
train,model61,ibea,1,Libreoffice_all,Libreoffice,0.7288724958229773,0.28518098196153385,2904.0,0.703013134744553,23935.0,0.4391299197440711,0.3071819091865808,0.41574330060735354,0.23319682004336303,0.32804304096728676,0.7668031799566369,0.6928180908134193,53983.0,9549.0
test,model62,ibea,1,Libreoffice_all,Libreoffice,0.6797460756889772,0.18928091182685536,1862.0,0.7411183800067738,12661.0,0.4788528107784456,0.24689456133850743,0.28930756055786644,0.38646741386467415,0.22920250495061165,0.6135325861353259,0.7531054386614926,38620.0,2956.0
