train_or_test,model_id,algorithm,run,file_id,Source,Target,G,precision,fn,accuracy,fp,balance,fpr,f1,fnr,MCC,tpr,tnr,tn,tp
train,model69,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7329288456803857,0.23145377224759806,714.0,0.6828285887341006,9759.0,0.4390506301838766,0.33231177852691796,0.3594887162864657,0.19545578976183958,0.304480548176965,0.8045442102381604,0.667688221473082,19608.0,2939.0
test,model7,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.10631949558960271,0.1546440773484555,19.0,0.16269986573904552,48001.0,0.70309105512088,0.9886717060410702,0.26778689274496054,0.002159090909090909,0.03334345049516007,0.9978409090909091,0.011328293958929786,550.0,8781.0
train,model7,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.46138152581629305,0.13517168833120444,55.0,0.30118110236220474,23020.0,0.6261060754640999,0.7838730547893894,0.23771926926761588,0.015056118258965233,0.1595357970818085,0.9849438817410348,0.21612694521061054,6347.0,3598.0
test,model70,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6105610909144108,0.21502695808452663,1382.0,0.503722690101306,27080.0,0.5382617514706552,0.5577640007414884,0.3426486211834264,0.15704545454545454,0.2099456979165544,0.8429545454545454,0.44223599925851165,21471.0,7418.0
train,model70,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7491797554427236,0.28324992013630074,993.0,0.7660811629315566,6731.0,0.42164242962108894,0.2292028467327272,0.4078503526525606,0.2718313714754996,0.3469339491984145,0.7281686285245004,0.7707971532672728,22636.0,2660.0
test,model71,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.5874535084814366,0.20832777258774857,995.0,0.4654844728077976,29660.0,0.5573506133725055,0.6109039978579226,0.3374040851615692,0.11306818181818182,0.2090290735930955,0.8869318181818182,0.3890960021420774,18891.0,7805.0
train,model71,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7188301313349265,0.2156006016760977,643.0,0.6488794669897032,10951.0,0.4540689698416776,0.3729015561684884,0.3417735891904167,0.176019709827539,0.286416914592016,0.823980290172461,0.6270984438315116,18416.0,3010.0
test,model72,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6193723287005738,0.21809453922827615,1667.0,0.5250300779410996,25573.0,0.5290334116578556,0.5267244752940207,0.34370934322748525,0.18943181818181817,0.20665293021622977,0.8105681818181818,0.4732755247059793,22978.0,7133.0
train,model72,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7485349919589869,0.26450138108391275,876.0,0.7396123561477892,7722.0,0.42182653239423684,0.26294820717131473,0.3924533634821933,0.2398029017246099,0.33493508876137806,0.7601970982753901,0.7370517928286853,21645.0,2777.0
test,model73,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6157870225859164,0.21786901836056094,1265.0,0.506285853777615,27050.0,0.5363729553995552,0.557146093798274,0.3473550766393915,0.14375,0.22033082207800805,0.85625,0.44285390620172604,21501.0,7535.0
train,model73,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.74676512126408,0.33220200923160464,1206.0,0.8145063597819503,4919.0,0.4302330341729108,0.16750093642523922,0.4441419366548689,0.3301396112784013,0.3785086453947467,0.6698603887215987,0.8324990635747608,24448.0,2447.0
test,model74,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6170198803310879,0.21756042520339688,1473.0,0.5148471691862391,26351.0,0.5329043302627781,0.5427488620213796,0.3449785771458167,0.16738636363636364,0.21219545210362317,0.8326136363636364,0.45725113797862044,22200.0,7327.0
train,model74,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7466810521398966,0.2996601429743349,1096.0,0.7858267716535433,5976.0,0.42575075101996557,0.20349371743794054,0.4196619071065157,0.30002737476047087,0.35574333089057836,0.6999726252395292,0.7965062825620595,23391.0,2557.0
test,model75,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.5634074567742872,0.2008064927772957,932.0,0.4377430210458405,31314.0,0.5716681550279956,0.6449712673271405,0.3279563169521904,0.10590909090909091,0.19299212314479097,0.894090909090909,0.35502873267285945,17237.0,7868.0
train,model75,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7403833859681714,0.2417326114119117,751.0,0.7015748031496063,9103.0,0.4312496755836397,0.309973780093302,0.3706731383318432,0.20558445113605256,0.3159005845162603,0.7944155488639474,0.690026219906698,20264.0,2902.0
test,model76,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6579106304781397,0.24216863126779856,2082.0,0.5971299541420376,21023.0,0.4967033882887727,0.43300858890651067,0.36769656002846113,0.2365909090909091,0.2382872824820113,0.7634090909090909,0.5669914110934893,27528.0,6718.0
train,model76,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7376275915482986,0.442606415170466,1459.0,0.8721380981223501,2763.0,0.45295135320670044,0.09408519767085505,0.5096399535423926,0.3993977552696414,0.44480758713957447,0.6006022447303586,0.905914802329145,26604.0,2194.0
test,model77,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.5466479384488039,0.19694204685573366,814.0,0.4180049170895015,32564.0,0.5818357919547986,0.6707173899610719,0.32364741641337386,0.0925,0.18751120903415336,0.9075,0.3292826100389281,15987.0,7986.0
train,model77,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7280037671253725,0.2250587076736611,682.0,0.6695336159903089,10230.0,0.44453655987943724,0.3483501889876392,0.3525572564376409,0.1866958664111689,0.29772841123933236,0.8133041335888311,0.6516498110123609,19137.0,2971.0
test,model78,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6580830357113151,0.24309756902430976,2170.0,0.6022214085194678,20643.0,0.4957391502223571,0.42518176762579557,0.3675879466637097,0.24659090909090908,0.23687772485770112,0.7534090909090909,0.5748182323742045,27908.0,6630.0
train,model78,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7314053783153389,0.46772068511198944,1523.0,0.8804663840096911,2424.0,0.4609825868521037,0.08254162835836143,0.519069087364445,0.41691760197098277,0.45533847548443424,0.5830823980290173,0.9174583716416386,26943.0,2130.0
test,model79,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.5607781715392213,0.20012693577050011,917.0,0.4346393262541194,31507.0,0.5732623931102548,0.6489464686618195,0.3271633118904337,0.10420454545454545,0.19182867468713966,0.8957954545454545,0.35105353133818046,17044.0,7883.0
train,model79,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.739284903413379,0.24037745219766576,749.0,0.6993943064809206,9177.0,0.43229300370089857,0.3124936152824599,0.36913690097877205,0.20503695592663565,0.31419192347900504,0.7949630440733644,0.6875063847175401,20190.0,2904.0
test,model8,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.4861533796216646,0.1839028574008035,652.0,0.3581628916671026,36158.0,0.6117266725808778,0.7447426417581512,0.3068579821489097,0.0740909090909091,0.15576320861599252,0.9259090909090909,0.25525735824184875,12393.0,8148.0
train,model8,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6704029858601918,0.18275995789706942,354.0,0.5425196850393701,14752.0,0.5057640055768703,0.5023325501413151,0.3039992628086989,0.09690665206679441,0.25251828603834164,0.9030933479332056,0.49766744985868494,14615.0,3299.0
test,model80,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.4026909763709871,0.1741608613046232,275.0,0.2903523914142735,40424.0,0.6454437426803314,0.8326090090832321,0.2952432076745918,0.03125,0.13876057238127867,0.96875,0.16739099091676793,8127.0,8525.0
train,model80,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6038511019614718,0.16091634205156743,183.0,0.4464869775893398,18094.0,0.5559527694767584,0.6161337555759866,0.27521116706983384,0.05009581166164796,0.21994866255015746,0.949904188338352,0.38386624442401335,11273.0,3470.0
test,model81,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6511943330279757,0.23836746508430423,2212.0,0.5943924255897892,21050.0,0.5005800056209632,0.4335647051554036,0.3616005269224436,0.25136363636363634,0.22726010713977063,0.7486363636363637,0.5664352948445964,27501.0,6588.0
train,model81,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7033036316711121,0.5508083140877598,1745.0,0.9000302846759539,1556.0,0.49021376852264464,0.05298464262607689,0.5361809751299705,0.47768957021626063,0.4804157913834346,0.5223104297837394,0.9470153573739231,27811.0,1908.0
test,model82,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.5635187100743604,0.2008322271009905,933.0,0.43788251294659203,31305.0,0.5715962147496949,0.6447858952441762,0.3279829900775452,0.10602272727272727,0.19301922558874632,0.8939772727272727,0.35521410475582377,17246.0,7867.0
train,model82,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7410588590837911,0.24271600803750837,754.0,0.7032404603270745,9045.0,0.4305605792877386,0.3079987741342323,0.3717381547733538,0.20640569395017794,0.3170007702322222,0.7935943060498221,0.6920012258657677,20322.0,2899.0
test,model83,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.5837139677757136,0.20694779862530188,1002.0,0.4614740806611916,29883.0,0.5594374784185548,0.615497106135816,0.3355349497644199,0.11386363636363636,0.20547918250418445,0.8861363636363636,0.38450289386418407,18668.0,7798.0
train,model83,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7483177964829026,0.2707961087949176,925.0,0.7495154451847366,7346.0,0.42186300157782586,0.25014472026424217,0.3974648502950389,0.2532165343553244,0.3383301941418896,0.7467834656446756,0.7498552797357578,22021.0,2728.0
test,model84,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.5822152983600086,0.20668813344594594,969.0,0.4590155359104462,30057.0,0.5607127018771957,0.6190809664064592,0.33546093214530504,0.11011363636363636,0.20613038282906962,0.8898863636363636,0.3809190335935408,18494.0,7831.0
train,model84,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7468819809111338,0.2656808736831932,904.0,0.74251968503937,7598.0,0.4230965907062068,0.25872578063813123,0.39271428571428574,0.24746783465644676,0.33392551930405173,0.7525321653435533,0.7412742193618688,21769.0,2749.0
test,model85,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6725562787127175,0.27470299830284745,2973.0,0.6799009607504665,15385.0,0.48124683529041623,0.3168832773784268,0.38831134212981466,0.3378409090909091,0.25776723218665104,0.6621590909090909,0.6831167226215732,33166.0,5827.0
train,model85,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6517029094114939,0.712808988764045,2067.0,0.9180496668685645,639.0,0.5320970379301166,0.021759117376647256,0.5396393331064989,0.5658362989323843,0.5160276817037266,0.43416370106761565,0.9782408826233527,28728.0,1586.0
test,model86,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6563417614034794,0.24277112911618226,2268.0,0.6052030478980314,20374.0,0.49621835620046845,0.4196412020349735,0.3658768834369574,0.25772727272727275,0.23300469332630833,0.7422727272727273,0.5803587979650264,28177.0,6532.0
train,model86,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7137209476512224,0.5090769624137049,1662.0,0.8915202907328892,1920.0,0.4793965325680206,0.06537950761058331,0.5264410364886303,0.45496851902545854,0.46561108613830826,0.5450314809745415,0.9346204923894167,27447.0,1991.0
test,model87,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.10823531629307173,0.15469856594200346,19.0,0.16304859549092432,47981.0,0.7029445663075208,0.9882597680789273,0.2678685824105427,0.002159090909090909,0.03425083516848981,0.9978409090909091,0.011740231921072687,570.0,8781.0
train,model87,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.46234207980403563,0.13525915895584142,57.0,0.3020290732889158,22990.0,0.6257024006400128,0.7828514999829741,0.23783855286219782,0.015603613468382151,0.15960973746756787,0.9843963865316179,0.2171485000170259,6377.0,3596.0
test,model88,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.5767993146277448,0.20359963950591103,1119.0,0.4566093006224826,30045.0,0.5620334404148772,0.6188338036291734,0.3301809740790096,0.12715909090909092,0.1929572399617918,0.8728409090909091,0.38116619637082655,18506.0,7681.0
train,model88,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7399377524356573,0.24273806516797172,770.0,0.7043004239854633,8994.0,0.43115486403706693,0.30626213096332616,0.371281390856407,0.21078565562551327,0.3156618557747404,0.7892143443744867,0.6937378690366738,20373.0,2883.0
test,model89,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6158293880723625,0.21792019416914676,1258.0,0.5061114889016757,27067.0,0.5364386495738992,0.5574962410660954,0.3474855444723445,0.14295454545454545,0.2206986905314611,0.8570454545454546,0.44250375893390453,21484.0,7542.0
train,model89,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.752319167828817,0.2846537278608548,969.0,0.7663840096910963,6745.0,0.41885520711761287,0.2296795723090544,0.4103348111909494,0.2652614289624966,0.350744401755563,0.7347385710375034,0.7703204276909457,22622.0,2684.0
test,model9,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.15776162378439618,0.1560405077734988,48.0,0.1737894718487908,47336.0,0.6982084311096078,0.9749747687998187,0.26975711996054735,0.005454545454545455,0.04806288287765919,0.9945454545454545,0.025025231200181252,1215.0,8752.0
train,model9,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.5183523428074415,0.1433519958110122,94.0,0.3530587522713507,21268.0,0.6019432118171342,0.7242142540947322,0.24992977528089888,0.02573227484259513,0.18159501216287183,0.9742677251574049,0.27578574590526783,8099.0,3559.0
test,model90,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6891263961533572,0.39083621502672117,3827.0,0.7981203466373734,7751.0,0.48128141984411976,0.1596465572284814,0.4620888310722914,0.4348863636363636,0.35171051111048923,0.5651136363636363,0.8403534427715186,40800.0,4973.0
train,model90,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6191569412314691,0.7865853658536586,2234.0,0.9206844336765596,385.0,0.5530337480622631,0.013109953348997174,0.520065970313359,0.6115521489186969,0.5180481799901382,0.38844785108130303,0.9868900466510028,28982.0,1419.0
test,model91,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.632401521055942,0.22484094399348106,1626.0,0.5403916235113598,24733.0,0.5205273482517618,0.5094230808840189,0.35247009113911615,0.18477272727272728,0.22184425191871343,0.8152272727272727,0.4905769191159811,23818.0,7174.0
train,model91,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7409887039845816,0.3756105503093455,1346.0,0.8430950938824955,3835.0,0.44210923448644074,0.13058875608676407,0.4710566615620215,0.3684642759375856,0.40382481167496287,0.6315357240624144,0.869411243913236,25532.0,2307.0
test,model92,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.43935387592807545,0.17823273575899012,399.0,0.3176579309863821,38734.0,0.6320947828852506,0.7978002512821569,0.3003843747206579,0.04534090909090909,0.14775331242072293,0.954659090909091,0.2021997487178431,9817.0,8401.0
train,model92,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6764844131384092,0.18550659303505015,361.0,0.5513325257419746,14454.0,0.501003048125822,0.49218510573092245,0.3076779288751811,0.09882288529975362,0.2573017966118915,0.9011771147002464,0.5078148942690776,14913.0,3292.0
test,model93,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.5686786612120877,0.20131171433776643,1065.0,0.4463392094296525,30688.0,0.5672562581136051,0.6320776091120677,0.32759460432416404,0.12102272727272727,0.18923999373430472,0.8789772727272728,0.36792239088793227,17863.0,7735.0
train,model93,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7291273258228216,0.22681598527268543,696.0,0.6736523319200485,10080.0,0.4430443646338757,0.34324241495556235,0.3543439185140802,0.19052833287708731,0.299181661243144,0.8094716671229126,0.6567575850444376,19287.0,2957.0
test,model94,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6546842946410825,0.238909990591351,1944.0,0.5852731425781591,21841.0,0.5005849792668651,0.44985685155815536,0.36568258794036856,0.22090909090909092,0.23731997996894952,0.7790909090909091,0.5501431484418446,26710.0,6856.0
train,model94,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7411867740951096,0.42203389830508475,1412.0,0.8642943670502725,3069.0,0.44744261541649083,0.10450505669629176,0.5000557848934508,0.38653161784834383,0.43458586195213095,0.6134683821516562,0.8954949433037083,26298.0,2241.0
test,model95,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.611542761806361,0.21540340876039787,1394.0,0.5053268469599483,26976.0,0.5374766049583243,0.5556219233383453,0.3430132925756102,0.15840909090909092,0.2103404259232762,0.8415909090909091,0.44437807666165474,21575.0,7406.0
train,model95,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7483336911242554,0.2853745541022592,1013.0,0.7691096305269534,6611.0,0.4225980579224317,0.22511662750706576,0.4091754494730315,0.2773063235696688,0.34754830271881226,0.7226936764303312,0.7748833724929343,22756.0,2640.0
test,model96,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6485379437882395,0.2341943009498417,1773.0,0.568429495562414,22978.0,0.507137131504574,0.4732755247059793,0.3621698234763561,0.20147727272727273,0.2346984791793097,0.7985227272727272,0.5267244752940207,25573.0,7027.0
train,model96,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7414582656398997,0.4162812210915819,1403.0,0.8619624470018171,3155.0,0.44654835230384654,0.1074335138080158,0.49679841024508725,0.3840678894059677,0.4310960202642457,0.6159321105940323,0.8925664861919842,26212.0,2250.0
test,model97,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.5562855923498632,0.19883085141230125,909.0,0.4297396732402225,31796.0,0.5757582759070592,0.6548989722147844,0.325489306412028,0.10329545454545455,0.18877221365154218,0.8967045454545455,0.34510102778521556,16755.0,7891.0
train,model97,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7396417136243112,0.23942969518190757,731.0,0.6967595396729255,9282.0,0.43248709629147,0.3160690571049137,0.3685438607555023,0.20010949904188338,0.3144054037977076,0.7998905009581166,0.6839309428950863,20085.0,2922.0
test,model98,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6180683065981518,0.21801060849871864,1484.0,0.5165559449704451,26242.0,0.532071482319999,0.5405038001277007,0.3454365173048775,0.16863636363636364,0.21276566440376762,0.8313636363636364,0.4594961998722992,22309.0,7316.0
train,model98,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7452801069840826,0.30317555422408626,1123.0,0.789884918231375,5815.0,0.4275921961909418,0.1980113733101781,0.42173695615935985,0.3074185600875992,0.3569773852032129,0.6925814399124007,0.801988626689822,23552.0,2530.0
test,model99,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.5975517585211365,0.21170273737070494,1043.0,0.47817823577618523,28884.0,0.5507323455303014,0.594920804926778,0.3414097401025506,0.11852272727272728,0.21501904701709368,0.8814772727272727,0.405079195073222,19667.0,7757.0
train,model99,ibea,3,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7468666232583056,0.2947560836284702,1073.0,0.780557238037553,6173.0,0.42496848318033176,0.21020192733340143,0.4159277768821537,0.2937311798521763,0.35253996891939887,0.7062688201478237,0.7897980726665985,23194.0,2580.0
test,best_model_performance,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.10804792739762417,0.1544724043138084,34.0,0.16276961168942128,47982.0,0.7029537386279352,0.9882803649770344,0.2674681149691829,0.003863636363636364,0.0277592603675932,0.9961363636363636,0.011719635022965542,569.0,8766.0
train,best_model_performance,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.38902011130080827,0.1273090539451085,21.0,0.245366444579043,24897.0,0.6510790367028015,0.8477883338441108,0.2257162388913057,0.005748699698877635,0.13401939459283135,0.9942513003011224,0.15221166615588927,4470.0,3632.0
test,model1,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.658598203701655,0.24396027864235956,2216.0,0.6055866506250981,20404.0,0.4949387254836264,0.4202591089781879,0.3679445624231586,0.25181818181818183,0.23678502270321197,0.7481818181818182,0.5797408910218121,28147.0,6584.0
train,model1,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7365646876708721,0.3534259117961239,1337.0,0.8311932162325864,4237.0,0.4435150874434279,0.14427759049272992,0.4538506760728983,0.36600054749520944,0.38515157409830586,0.6339994525047906,0.8557224095072701,25130.0,2316.0
test,model10,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6595872214282336,0.2469173859432799,2392.0,0.6175132081393524,19544.0,0.49281052873228215,0.4025457766060431,0.3687845303867403,0.2718181818181818,0.23579227243293116,0.7281818181818182,0.5974542233939568,29007.0,6408.0
train,model10,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7281067259260465,0.3919112383679313,1463.0,0.852786190187765,3398.0,0.4565482718584441,0.11570810773998025,0.47397467806514443,0.4004927456884752,0.4047275712821657,0.5995072543115247,0.8842918922600197,25969.0,2190.0
test,model100,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.24851650244916682,0.15963872111708316,157.0,0.20393715889871145,45498.0,0.6845755922122367,0.9371176700788861,0.2746381531910837,0.01784090909090909,0.07062148653617911,0.9821590909090909,0.06288232992111388,3053.0,8643.0
train,model100,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.5707437076143356,0.15290105373617244,156.0,0.40854027861901876,19374.0,0.5749351332719115,0.6597200939830422,0.2636857185944804,0.042704626334519574,0.20230064850549467,0.9572953736654805,0.3402799060169578,9993.0,3497.0
test,model101,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.093323455215913,0.1542273693829851,24.0,0.16041568586423952,48127.0,0.7040137310338078,0.9912669152025705,0.26714153082812053,0.0027272727272727275,0.024587001937182832,0.9972727272727273,0.008733084797429506,424.0,8776.0
train,model101,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.5231643356588712,0.14410285528877353,100.0,0.3578740157480315,21103.0,0.599631941966903,0.7185957026594477,0.2510155780847081,0.02737476047084588,0.18321900546026013,0.9726252395291541,0.28140429734055233,8264.0,3553.0
test,model102,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6712696523048003,0.2672133339275369,2804.0,0.6643999232794546,16443.0,0.4821851858169267,0.3386747955757863,0.3838791254521592,0.31863636363636366,0.25307618234097695,0.6813636363636364,0.6613252044242137,32108.0,5996.0
train,model102,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6642421967470125,0.631439393939394,1986.0,0.9103876438522108,973.0,0.5218579316724655,0.03313242755473831,0.5297950103289369,0.5436627429509991,0.4894511966270941,0.4563372570490008,0.9668675724452617,28394.0,1667.0
test,model103,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6787297722269552,0.2918173365017047,3151.0,0.7060208191661872,13709.0,0.4774966798709041,0.2823628761508517,0.40123588323034304,0.35806818181818184,0.2740567867846924,0.6419318181818182,0.7176371238491484,34842.0,5649.0
train,model103,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6346800868569822,0.7567020738492666,2157.0,0.9201090248334343,481.0,0.5434614541090146,0.01637892872952634,0.5314387211367673,0.5904735833561456,0.5197864520024889,0.40952641664385436,0.9836210712704737,28886.0,1496.0
test,model104,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6660009036566622,0.2588720302605296,2709.0,0.6487070844449094,17438.0,0.48633395010405933,0.35916870919239563,0.37681338736119274,0.3078409090909091,0.24398927560346456,0.6921590909090909,0.6408312908076044,31113.0,6091.0
train,model104,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6829211498288378,0.5583281347473488,1863.0,0.9006965475469413,1416.0,0.506095881723309,0.04821738686280519,0.5219419740486951,0.5099917875718587,0.46803619285933995,0.49000821242814124,0.9517826131371948,27951.0,1790.0
test,model105,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6893566004177809,0.3259880239520958,3356.0,0.7452180432773622,11256.0,0.4723897518520102,0.23183868509402483,0.42698039215686273,0.38136363636363635,0.30685304151584747,0.6186363636363637,0.7681613149059752,37295.0,5444.0
train,model105,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6223728219747964,0.8040426726558113,2221.0,0.922168382798304,349.0,0.5514116269075031,0.011884087581298736,0.5270518954729481,0.607993430057487,0.5278343666193168,0.392006569942513,0.9881159124187012,29018.0,1432.0
test,model106,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6807231845435469,0.6381745205886725,4507.0,0.8789733396104689,2434.0,0.5072508630926241,0.050132849992791086,0.5529722419012043,0.512159090909091,0.4902707980232534,0.4878409090909091,0.9498671500072089,46117.0,4293.0
train,model106,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.579268099132429,0.9241172051089407,2423.0,0.9235614778921866,101.0,0.575890337892047,0.003439234514931726,0.49357945425361155,0.6632904462085957,0.5315057537365258,0.3367095537914043,0.9965607654850682,29266.0,1230.0
test,model107,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6505537162867674,0.23540823493996052,1762.0,0.570696238949626,22859.0,0.5057822534606672,0.47082449383122904,0.3637491278393674,0.20022727272727273,0.2373293030375947,0.7997727272727273,0.529175506168771,25692.0,7038.0
train,model107,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.738461483930141,0.32906159570070276,1265.0,0.8142337976983647,4869.0,0.4381411594886034,0.1657983450812136,0.4377635197066911,0.34629071995620037,0.36958845879076685,0.6537092800437996,0.8342016549187864,24498.0,2388.0
test,model108,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6647815891811062,0.25379539289907294,2531.0,0.6344789105682551,18432.0,0.4879996841585616,0.3796420259108978,0.37425748485119853,0.28761363636363635,0.24218778710438715,0.7123863636363637,0.6203579740891022,30119.0,6269.0
train,model108,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7019037795366566,0.5238225629791895,1740.0,0.8946396123561478,1739.0,0.48989161466950154,0.05921612694521061,0.523750855578371,0.4763208321927183,0.4645187179515294,0.5236791678072816,0.9407838730547894,27628.0,1913.0
test,model109,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.6579117564449454,0.24055803648700108,1851.0,0.5852033966277833,21938.0,0.49920611812746835,0.4518547506745484,0.36877437843288136,0.21034090909090908,0.24350420480472298,0.7896590909090909,0.5481452493254516,26613.0,6949.0
train,model109,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7401953142258693,0.30888805315281437,1189.0,0.7970321017565112,5513.0,0.43344143615838726,0.18772772159226342,0.42373172828890804,0.32548590199835753,0.35672214447341327,0.6745140980016425,0.8122722784077365,23854.0,2464.0
test,model11,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.5831536026129731,0.2057213396307428,1134.0,0.4641418632630643,29598.0,0.5581656691953577,0.6096269901752795,0.33284126432789163,0.12886363636363637,0.19757200656694374,0.8711363636363636,0.3903730098247204,18953.0,7666.0
train,model11,ibea,4,Gerrithub_Eclipse,Gerrithub,Eclipse,0.7302562339586344,0.23368146214099217,789.0,0.691671714112659,9392.0,0.43927032371048264,0.31981475806177,0.3600477717015526,0.215986860114974,0.3013896704736049,0.784013139885026,0.6801852419382299,19975.0,2864.0
